layer,profile,profile_id,profile_hex,family,callback,direction,slot_or_cmd,name,wire_frame,status,source,note
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,96,xp/extra slot 96,,registered_extra_unknown,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,97,xp/extra slot 97,,registered_extra_unknown,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,98,U_CARINFO_NONSLIP_STATE,,slot_named,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,99,U_CARINFO_STARTPROMPT,,slot_named,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,100,xp/extra slot 100,,registered_extra_unknown,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,101,U_CAR_BACKCAR,,slot_named,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,102,U_CARINFO_NONSLIP_STATE_ENABLE,,slot_named,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,103,xp/extra slot 103,,registered_extra_unknown,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,104,U_CARINFO_INCAR_AUTOVENTILATION_ONOFF,,slot_named,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,105,U_CARINFO_INCAR_AUTOVENTILATION_ENABLE,,slot_named,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,106,U_CARINFO_BCM_ENABLE,,slot_named,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,107,U_CARINFO_INCAR_AUTOLOCK_ONOFF,,slot_named,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,108,xp/extra slot 108,,registered_extra_unknown,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,109,xp/extra slot 109,,registered_extra_unknown,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,110,xp/extra slot 110,,registered_extra_unknown,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,XP/Simple Sportage R 2019 HIGH,1966435,0x1E0163,XP/Simple,Callback_0355_XP_QiYaK5,mcu_to_android_ui,111,U_CARINFO_NONSLIP_STATE_NEW,,slot_named,CANBUS FinalCanbus CAR_XP_19QiYa_Sportage_H; handler low16=355,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,0,U_DOOR_ENGINE / U_DOOR_BEGIN / U_DOOR_ENGINE,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,1,U_DOOR_FL / U_DOOR_FL,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,2,U_DOOR_FR / U_DOOR_FR,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,3,U_DOOR_RL / U_DOOR_RL,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,4,U_DOOR_RR / U_DOOR_RR,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,5,U_DOOR_BACK / U_DOOR_BACK,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,10,U_AIR_BEGIN / U_AIR_POWER,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,11,U_AIR_AC,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,12,U_AIR_CYCLE,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,13,U_AIR_AUTO,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,14,U_AIR_DUAL,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,15,U_AIR_MAX_FRONT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,16,U_AIR_REAR_DEFROST,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,17,U_AIR_FRONT_HOT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,18,U_AIR_BLOW_UP_LEFT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,19,U_AIR_BLOW_BODY_LEFT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,20,U_AIR_BLOW_FOOT_LEFT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,21,U_AIR_WIND_LEVEL_LEFT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,22,U_AIR_BLOW_UP_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,23,U_AIR_BLOW_BODY_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,24,U_AIR_BLOW_FOOT_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,25,U_AIR_WIND_LEVEL_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,26,U_AIR_AUTO_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,27,U_AIR_TEMP_LEFT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,28,U_AIR_TEMP_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,29,U_AIR_SEAT_HOT_LEFT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,30,U_AIR_SEAT_HOT_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,31,U_AIR_SEAT_BLOW_LEFT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,32,U_AIR_SEAT_BLOW_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,33,U_AIR_FLOW_AUTO,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,34,U_AIR_NANOE,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,35,U_AIR_SWING,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,36,U_AIR_CYCLE_AUTO,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,37,U_AIR_TEMP_UNIT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,38,U_AIR_REAR,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,39,U_AIR_REAR_DUAL,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,40,U_AIR_REAR_TEMP_LEFT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,41,U_AIR_REAR_TEMP_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,42,U_AIR_REAR_POWER,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,43,U_AIR_REAR_AUTO,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,44,U_AIR_REAR_WIN_LEV,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,45,U_AIR_REAR_VIEW_HOT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,46,U_AIR_REAR_BLOW_BODY,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,47,U_AIR_REAR_BLOW_FOOT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,48,U_AIR_REAR_BLOW_UP,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,49,U_AIR_BLOW_AUTO_LEFT / U_CARINFO_TIME,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,50,U_AIR_BLOW_AUTO_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,51,U_AIR_WIND_STRENGTH,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,52,U_AIR_ECO,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,53,U_AIR_ACMAX,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,54,U_AIR_AQS,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,55,U_AIR_MONO,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,56,U_AIR_TRMP_SET_V,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,57,U_AIR_ZONE,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,58,U_AIR_ION,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,59,U_AIR_REARVIEW_HOT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,60,U_AIR_FULL_LEFT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,61,U_AIR_FULL_RIGHT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,62,U_AIR_SYNC,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,63,U_AIR_HEAT,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,64,U_CARINFO_AIR_LEV / U_CARINFO_LANE_DEVIATION_SYS_STATE,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,65,U_AIR_FRONT_DEFROST / U_CARINFO_CRASH_SWITCH,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
teyes_profile_slot,Hiworld/WC2 Sportage R 2018,3408315,0x3401BB,Hiworld/WC2,Callback_0443_WC2_Xiandai_All,mcu_to_android_ui,66,U_AIR_HOT_STEER,,slot_named,CANBUS FinalCanbus CAR_443_WC2_XianDai_All_18Sportage; handler low16=443,DataCanbus.DATA slot from APK callback; not an external UART byte by itself
